Transaction_ID,Configuration,Screen Size,Battery Life,RAM,Processor Speeds,Integrated Wireless,HD Size,Bundled Applications,Retail Price
414,344,15,6,2,1.5,Yes,300,No,590.0
283957,102,15,4,4,1.5,Yes,120,No,530.0
144359,270,15,5,4,2.0,No,120,No,555.0
11711,171,15,5,1,2.0,No,80,Yes,430.0
80951,114,15,4,4,2.0,Yes,40,No,495.0
160291,301,15,6,1,1.5,No,120,Yes,470.0
117762,321,15,6,1,2.4,Yes,40,Yes,510.0
122819,674,17,5,4,1.5,Yes,40,No,590.0
240419,609,17,5,1,2.4,Yes,40,Yes,515.0
174699,371,15,6,2,2.4,Yes,80,Yes,406.0
15418,69,15,4,2,2.0,Yes,120,Yes,495.0
4191,203,15,5,2,1.5,No,80,Yes,460.0
216600,268,15,5,4,2.0,No,80,No,535.0
143684,100,15,4,4,1.5,Yes,80,No,357.0
24584,67,15,4,2,2.0,Yes,80,Yes,455.0
141614,745,17,6,1,2.0,No,40,Yes,560.0
35626,303,15,6,1,1.5,No,300,Yes,550.0
94193,183,15,5,1,2.4,Yes,300,Yes,555.0
279532,415,15,6,4,2.0,No,300,Yes,
89779,592,17,5,1,1.5,No,300,No,535.0
58354,556,17,4,4,2.0,No,80,No,
164330,181,15,5,1,2.4,Yes,120,Yes,485.0
241199,420,15,6,4,2.4,Yes,80,No,660.0
121879,556,17,4,4,2.0,No,80,No,615.0
30516,340,15,6,2,1.5,Yes,80,No,480.0
256639,240,15,5,2,2.4,No,300,No,480.0
83079,459,17,4,1,2.0,No,80,Yes,510.0
98686,252,15,5,4,1.5,No,80,No,510.0
181444,202,15,5,2,1.5,No,40,No,203.0
100883,61,15,4,2,1.5,No,120,Yes,400.0
54990,753,17,6,1,2.4,Yes,40,Yes,620.0
251920,493,17,4,2,1.5,No,120,Yes,350.0
81538,167,15,5,1,2.0,Yes,300,Yes,505.0
48359,320,15,6,1,2.0,No,300,No,520.0
258603,7,15,4,1,1.5,Yes,300,Yes,435.0
258588,134,15,4,4,2.4,Yes,120,No,406.0
127018,342,15,6,2,1.5,Yes,120,No,460.0
168535,386,15,6,4,1.5,Yes,40,No,570.0
292382,531,17,4,4,1.5,Yes,80,Yes,462.0
227788,491,17,4,2,1.5,No,80,Yes,490.0
15834,350,15,6,2,1.5,No,120,No,490.0
7404,173,15,5,1,2.0,No,120,Yes,455.0
228406,494,17,4,2,1.5,No,120,No,460.0
23244,51,15,4,2,1.5,Yes,80,Yes,440.0
136875,830,17,6,4,1.5,No,120,No,710.0
206982,658,17,5,2,2.4,Yes,40,No,500.0
27361,361,15,6,2,2.0,No,40,Yes,495.0
108389,732,17,6,1,1.5,No,80,No,530.0
124493,820,17,6,4,1.5,Yes,80,No,710.0
154663,440,17,4,1,1.5,Yes,300,No,
292079,70,15,4,2,2.0,Yes,120,No,345.0
149462,611,17,5,1,2.4,Yes,80,Yes,565.0
87707,350,15,6,2,1.5,No,120,No,450.0
59187,256,15,5,4,1.5,No,300,No,413.0
268989,213,15,5,2,2.0,Yes,120,Yes,415.0
58461,562,17,4,4,2.4,Yes,40,No,620.0
49490,95,15,4,2,2.4,No,300,Yes,570.0
124647,593,17,5,1,2.0,Yes,40,Yes,505.0
293487,243,15,5,4,1.5,Yes,80,Yes,580.0
16926,66,15,4,2,2.0,Yes,40,No,375.0
201886,604,17,5,1,2.0,No,80,No,465.0
44547,502,17,4,2,2.0,Yes,120,No,555.0
207050,511,17,4,2,2.0,No,300,Yes,605.0
143612,204,15,5,2,1.5,No,80,No,231.0
85921,186,15,5,1,2.4,No,40,No,365.0
86180,814,17,6,2,2.4,No,120,No,650.0
230843,123,15,4,4,2.0,No,80,Yes,565.0
126416,140,15,4,4,2.4,No,80,No,540.0
200288,713,17,5,4,2.4,No,40,Yes,670.0
207953,604,17,5,1,2.0,No,80,No,465.0
183292,189,15,5,1,2.4,No,120,Yes,460.0
193149,130,15,4,4,2.4,Yes,40,No,520.0
141896,827,17,6,4,1.5,No,80,Yes,740.0
108393,358,15,6,2,2.0,Yes,120,No,485.0
209923,605,17,5,1,2.0,No,120,Yes,535.0
240015,40,15,4,1,2.4,Yes,300,No,465.0
255926,316,15,6,1,2.0,No,80,No,410.0
105065,329,15,6,1,2.4,No,40,Yes,490.0
37547,294,15,6,1,1.5,Yes,120,No,460.0
185942,63,15,4,2,1.5,No,300,Yes,430.0
18903,72,15,4,2,2.0,Yes,300,No,495.0
282404,548,17,4,4,2.0,Yes,80,No,635.0
26071,9,15,4,1,1.5,No,40,Yes,335.0
141180,848,17,6,4,2.0,No,300,No,795.0
277560,96,15,4,2,2.4,No,300,No,322.0
132114,736,17,6,1,1.5,No,300,No,610.0
255200,655,17,5,2,2.0,No,300,Yes,605.0
264388,280,15,5,4,2.4,Yes,300,No,462.0
181906,433,17,4,1,1.5,Yes,40,Yes,455.0
193967,225,15,5,2,2.4,Yes,40,Yes,450.0
254339,545,17,4,4,2.0,Yes,40,Yes,645.0
36451,311,15,6,1,2.0,Yes,300,Yes,595.0
65086,809,17,6,2,2.4,No,40,Yes,650.0
129809,127,15,4,4,2.0,No,300,Yes,645.0
79471,338,15,6,2,1.5,Yes,40,No,410.0
8380,223,15,5,2,2.0,No,300,Yes,555.0
279088,268,15,5,4,2.0,No,80,No,
263109,301,15,6,1,1.5,No,120,Yes,
254864,232,15,5,2,2.4,Yes,300,No,500.0
161212,669,17,5,2,2.4,No,120,Yes,600.0
212944,148,15,5,1,1.5,Yes,80,No,335.0
84133,475,17,4,1,2.4,No,80,Yes,535.0
193759,428,15,6,4,2.4,No,80,No,640.0
118930,233,15,5,2,2.4,No,40,Yes,450.0
215274,378,15,6,2,2.4,No,40,No,460.0
156584,568,17,4,4,2.4,Yes,300,No,740.0
212180,528,17,4,2,2.4,No,300,No,580.0
219347,468,17,4,1,2.4,Yes,80,No,485.0
282808,635,17,5,2,1.5,No,80,Yes,350.0
65254,788,17,6,2,2.0,Yes,80,No,635.0
72741,86,15,4,2,2.4,Yes,120,No,480.0
58585,534,17,4,4,1.5,Yes,120,No,630.0
62087,200,15,5,2,1.5,Yes,300,No,460.0
275220,486,17,4,2,1.5,Yes,120,No,470.0
161384,683,17,5,4,1.5,No,80,Yes,660.0
63808,790,17,6,2,2.0,Yes,120,No,
110568,228,15,5,2,2.4,Yes,80,No,460.0
12901,199,15,5,2,1.5,Yes,300,Yes,550.0
107204,728,17,6,1,1.5,Yes,300,No,630.0
283887,271,15,5,4,2.0,No,300,Yes,665.0
14870,5,15,4,1,1.5,Yes,120,Yes,425.0
58637,481,17,4,2,1.5,Yes,40,Yes,520.0
236,149,15,5,1,1.5,Yes,120,Yes,450.0
236724,282,15,5,4,2.4,No,40,No,520.0
129570,452,17,4,1,2.0,Yes,80,No,475.0
35722,163,15,5,1,2.0,Yes,80,Yes,435.0
218321,2,15,4,1,1.5,Yes,40,No,270.0
272989,848,17,6,4,2.0,No,300,No,795.0
69315,236,15,5,2,2.4,No,80,No,460.0
144245,179,15,5,1,2.4,Yes,80,Yes,465.0
52247,365,15,6,2,2.0,No,120,Yes,
220660,461,17,4,1,2.0,No,120,Yes,510.0
11392,17,15,4,1,2.0,Yes,40,Yes,390.0
172247,108,15,4,4,1.5,No,80,No,490.0
239660,67,15,4,2,2.0,Yes,80,Yes,385.0
212853,527,17,4,2,2.4,No,300,Yes,630.0
257082,102,15,4,4,1.5,Yes,120,No,371.0
74916,147,15,5,1,1.5,Yes,80,Yes,400.0
231808,673,17,5,4,1.5,Yes,40,Yes,640.0
165772,321,15,6,1,2.4,Yes,40,Yes,505.0
132826,714,17,5,4,2.4,No,40,No,620.0
189378,834,17,6,4,2.0,Yes,40,No,695.0
21791,203,15,5,2,1.5,No,80,Yes,440.0
49577,282,15,5,4,2.4,No,40,No,520.0
114462,213,15,5,2,2.0,Yes,120,Yes,455.0
234211,656,17,5,2,2.0,No,300,No,565.0
291877,436,17,4,1,1.5,Yes,80,No,430.0
78921,202,15,5,2,1.5,No,40,No,310.0
257159,125,15,4,4,2.0,No,120,Yes,
136154,130,15,4,4,2.4,Yes,40,No,520.0
269516,186,15,5,1,2.4,No,40,No,340.0
22096,79,15,4,2,2.0,No,300,Yes,525.0
79866,266,15,5,4,2.0,No,40,No,495.0
136217,192,15,5,1,2.4,No,300,No,480.0
30307,194,15,5,2,1.5,Yes,40,No,360.0
114673,759,17,6,1,2.4,Yes,300,Yes,730.0
125801,861,17,6,4,2.4,No,120,Yes,810.0
4240,66,15,4,2,2.0,Yes,40,No,395.0
285565,22,15,4,1,2.0,Yes,120,No,350.0
38839,216,15,5,2,2.0,Yes,300,No,495.0
243939,750,17,6,1,2.0,No,120,No,560.0
29747,304,15,6,1,1.5,No,300,No,505.0
112416,75,15,4,2,2.0,No,80,Yes,395.0
253116,810,17,6,2,2.4,No,40,No,378.0
269018,481,17,4,2,1.5,Yes,40,Yes,460.0
268369,94,15,4,2,2.4,No,120,No,400.0
163209,65,15,4,2,2.0,Yes,40,Yes,
21211,9,15,4,1,1.5,No,40,Yes,340.0
154249,231,15,5,2,2.4,Yes,300,Yes,406.0
232691,121,15,4,4,2.0,No,40,Yes,525.0
186788,181,15,5,1,2.4,Yes,120,Yes,480.0
66439,17,15,4,1,2.0,Yes,40,Yes,370.0
159545,754,17,6,1,2.4,Yes,40,No,555.0
288936,358,15,6,2,2.0,Yes,120,No,
31617,7,15,4,1,1.5,Yes,300,Yes,470.0
224968,622,17,5,1,2.4,No,120,No,505.0
125150,592,17,5,1,1.5,No,300,No,530.0
231498,175,15,5,1,2.0,No,300,Yes,465.0
57948,742,17,6,1,2.0,Yes,120,No,
65342,307,15,6,1,2.0,Yes,80,Yes,510.0
294425,297,15,6,1,1.5,No,40,Yes,
120106,201,15,5,2,1.5,No,40,Yes,350.0
168528,436,17,4,1,1.5,Yes,80,No,445.0
121101,864,17,6,4,2.4,No,300,No,820.0
216069,462,17,4,1,2.0,No,120,No,460.0
181565,372,15,6,2,2.4,Yes,80,No,371.0
20502,345,15,6,2,1.5,No,40,Yes,480.0
33553,310,15,6,1,2.0,Yes,120,No,485.0
163506,500,17,4,2,2.0,Yes,80,No,505.0
292143,95,15,4,2,2.4,No,300,Yes,510.0
138145,387,15,6,4,1.5,Yes,80,Yes,660.0
277782,451,17,4,1,2.0,Yes,80,Yes,505.0
282478,239,15,5,2,2.4,No,300,Yes,530.0
251243,486,17,4,2,1.5,Yes,120,No,329.0
229723,263,15,5,4,2.0,Yes,300,Yes,685.0
129944,644,17,5,2,2.0,Yes,80,No,535.0
170034,263,15,5,4,2.0,Yes,300,Yes,685.0
211400,302,15,6,1,1.5,No,120,No,415.0
71374,628,17,5,2,1.5,Yes,80,No,371.0
221390,530,17,4,4,1.5,Yes,40,No,570.0
175866,262,15,5,4,2.0,Yes,120,No,575.0
255273,615,17,5,1,2.4,Yes,300,Yes,630.0
248376,723,17,6,1,1.5,Yes,80,Yes,585.0
247637,552,17,4,4,2.0,Yes,300,No,715.0
283520,415,15,6,4,2.0,No,300,Yes,745.0
32948,71,15,4,2,2.0,Yes,300,Yes,525.0
23585,311,15,6,1,2.0,Yes,300,Yes,600.0
44120,245,15,5,4,1.5,Yes,120,Yes,600.0
158723,366,15,6,2,2.0,No,120,No,
154286,473,17,4,1,2.4,No,40,Yes,485.0
211376,331,15,6,1,2.4,No,80,Yes,520.0
2685,304,15,6,1,1.5,No,300,No,520.0
22851,24,15,4,1,2.0,Yes,300,No,455.0
87181,603,17,5,1,2.0,No,80,Yes,530.0
177220,125,15,4,4,2.0,No,120,Yes,585.0
128890,137,15,4,4,2.4,No,40,Yes,550.0
60737,460,17,4,1,2.0,No,80,No,
213709,484,17,4,2,1.5,Yes,80,No,470.0
164374,215,15,5,2,2.0,Yes,300,Yes,505.0
285796,202,15,5,2,1.5,No,40,No,182.0
210135,472,17,4,1,2.4,Yes,300,No,570.0
23550,152,15,5,1,1.5,Yes,300,No,445.0
291795,542,17,4,4,1.5,No,120,No,610.0
157030,577,17,5,1,1.5,Yes,40,Yes,475.0
57102,266,15,5,4,2.0,No,40,No,495.0
254557,8,15,4,1,1.5,Yes,300,No,
49585,326,15,6,1,2.4,Yes,120,No,530.0
228462,334,15,6,1,2.4,No,120,No,485.0
178746,46,15,4,1,2.4,No,120,No,
98088,255,15,5,4,1.5,No,300,Yes,640.0
278724,850,17,6,4,2.4,Yes,40,No,720.0
153341,70,15,4,2,2.0,Yes,120,No,375.0
19687,203,15,5,2,1.5,No,80,Yes,440.0
211664,520,17,4,2,2.4,Yes,300,No,600.0
249566,264,15,5,4,2.0,Yes,300,No,635.0
190009,553,17,4,4,2.0,No,40,Yes,625.0
284160,857,17,6,4,2.4,No,40,Yes,750.0
242680,322,15,6,1,2.4,Yes,40,No,445.0
197965,748,17,6,1,2.0,No,80,No,545.0
262184,559,17,4,4,2.0,No,300,Yes,745.0
99763,611,17,5,1,2.4,Yes,80,Yes,575.0
6232,289,15,6,1,1.5,Yes,40,Yes,470.0
259288,452,17,4,1,2.0,Yes,80,No,455.0
106218,483,17,4,2,1.5,Yes,80,Yes,540.0
42799,554,17,4,4,2.0,No,40,No,575.0
243193,53,15,4,2,1.5,Yes,120,Yes,380.0
187836,360,15,6,2,2.0,Yes,300,No,525.0
166162,142,15,4,4,2.4,No,120,No,560.0
268511,236,15,5,2,2.4,No,80,No,400.0
63428,691,17,5,4,2.0,Yes,80,Yes,705.0
107822,212,15,5,2,2.0,Yes,80,No,385.0
258503,628,17,5,2,1.5,Yes,80,No,470.0
115615,176,15,5,1,2.0,No,300,No,430.0
272669,209,15,5,2,2.0,Yes,40,Yes,355.0
220288,497,17,4,2,2.0,Yes,40,Yes,495.0
124161,164,15,5,1,2.0,Yes,80,No,370.0
5745,368,15,6,2,2.0,No,300,No,595.0
188456,744,17,6,1,2.0,Yes,300,No,645.0
62829,534,17,4,4,1.5,Yes,120,No,630.0
53831,722,17,6,1,1.5,Yes,40,No,520.0
161172,105,15,4,4,1.5,No,40,Yes,500.0
52255,491,17,4,2,1.5,No,80,Yes,540.0
242332,365,15,6,2,2.0,No,120,Yes,485.0
207835,518,17,4,2,2.4,Yes,120,No,540.0
66916,346,15,6,2,1.5,No,40,No,400.0
232220,764,17,6,1,2.4,No,80,No,565.0
160688,531,17,4,4,1.5,Yes,80,Yes,660.0
211061,460,17,4,1,2.0,No,80,No,445.0
58897,570,17,4,4,2.4,No,40,No,420.0
203369,61,15,4,2,1.5,No,120,Yes,370.0
151455,106,15,4,4,1.5,No,40,No,450.0
258132,236,15,5,2,2.4,No,80,No,400.0
55438,167,15,5,1,2.0,Yes,300,Yes,510.0
197648,686,17,5,4,1.5,No,120,No,630.0
183683,681,17,5,4,1.5,No,40,Yes,620.0
79449,302,15,6,1,1.5,No,120,No,430.0
66672,80,15,4,2,2.0,No,300,No,
59406,103,15,4,4,1.5,Yes,300,Yes,640.0
107000,212,15,5,2,2.0,Yes,80,No,385.0
133324,258,15,5,4,2.0,Yes,40,No,515.0
217454,98,15,4,4,1.5,Yes,40,No,470.0
119112,540,17,4,4,1.5,No,80,No,590.0
136003,545,17,4,4,2.0,Yes,40,Yes,645.0
204476,506,17,4,2,2.0,No,40,No,435.0
51636,682,17,5,4,1.5,No,40,No,399.0
262304,533,17,4,4,1.5,Yes,120,Yes,476.0
294865,680,17,5,4,1.5,Yes,300,No,497.0
180272,92,15,4,2,2.4,No,80,No,287.0
40794,83,15,4,2,2.4,Yes,80,Yes,510.0
170292,285,15,5,4,2.4,No,120,Yes,630.0
168006,648,17,5,2,2.0,Yes,300,No,605.0
245453,222,15,5,2,2.0,No,120,No,355.0
158363,435,17,4,1,1.5,Yes,80,Yes,
235995,99,15,4,4,1.5,Yes,80,Yes,560.0
132078,721,17,6,1,1.5,Yes,40,Yes,560.0
62812,140,15,4,4,2.4,No,80,No,540.0
49267,590,17,5,1,1.5,No,120,No,336.0
268722,437,17,4,1,1.5,Yes,120,Yes,500.0
255447,492,17,4,2,1.5,No,80,No,430.0
226213,354,15,6,2,2.0,Yes,40,No,395.0
220629,460,17,4,1,2.0,No,80,No,440.0
110730,329,15,6,1,2.4,No,40,Yes,490.0
283132,588,17,5,1,1.5,No,80,No,301.0
222014,70,15,4,2,2.0,Yes,120,No,355.0
52025,132,15,4,4,2.4,Yes,80,No,560.0
151508,398,15,6,4,1.5,No,120,No,610.0
188167,684,17,5,4,1.5,No,80,No,610.0
195889,476,17,4,1,2.4,No,80,No,470.0
198438,621,17,5,1,2.4,No,120,Yes,560.0
43837,380,15,6,2,2.4,No,80,No,540.0
111246,396,15,6,4,1.5,No,80,No,590.0
160658,678,17,5,4,1.5,Yes,120,No,650.0
102712,606,17,5,1,2.0,No,120,No,500.0
185098,744,17,6,1,2.0,Yes,300,No,645.0
239910,338,15,6,2,1.5,Yes,40,No,370.0
75349,812,17,6,2,2.4,No,80,No,630.0
174864,105,15,4,4,1.5,No,40,Yes,500.0
128633,638,17,5,2,1.5,No,120,No,510.0
151886,270,15,5,4,2.0,No,120,No,555.0
108910,313,15,6,1,2.0,No,40,Yes,440.0
114720,724,17,6,1,1.5,Yes,80,No,550.0
207248,611,17,5,1,2.4,Yes,80,Yes,560.0
45136,440,17,4,1,1.5,Yes,300,No,540.0
178928,353,15,6,2,2.0,Yes,40,Yes,
295717,312,15,6,1,2.0,Yes,300,No,357.0
235704,393,15,6,4,1.5,No,40,Yes,600.0
19134,15,15,4,1,1.5,No,300,Yes,460.0
185757,695,17,5,4,2.0,Yes,300,Yes,785.0
127490,738,17,6,1,2.0,Yes,40,No,535.0
215090,184,15,5,1,2.4,Yes,300,No,490.0
83951,244,15,5,4,1.5,Yes,80,No,530.0
181492,125,15,4,4,2.0,No,120,Yes,585.0
151780,178,15,5,1,2.4,Yes,40,No,375.0
3430,205,15,5,2,1.5,No,120,Yes,480.0
157166,179,15,5,1,2.4,Yes,80,Yes,465.0
208971,582,17,5,1,1.5,Yes,120,No,480.0
222026,134,15,4,4,2.4,Yes,120,No,580.0
126111,293,15,6,1,1.5,Yes,120,Yes,495.0
111280,791,17,6,2,2.0,Yes,300,Yes,745.0
3083,319,15,6,1,2.0,No,300,Yes,595.0
233437,90,15,4,2,2.4,No,40,No,350.0
165086,644,17,5,2,2.0,Yes,80,No,525.0
213351,602,17,5,1,2.0,No,40,No,425.0
31106,63,15,4,2,1.5,No,300,Yes,480.0
163757,540,17,4,4,1.5,No,80,No,590.0
219896,551,17,4,4,2.0,Yes,300,Yes,765.0
134366,620,17,5,1,2.4,No,80,No,500.0
71256,214,15,5,2,2.0,Yes,120,No,425.0
85381,380,15,6,2,2.4,No,80,No,530.0
123454,590,17,5,1,1.5,No,120,No,470.0
123793,93,15,4,2,2.4,No,120,Yes,490.0
255594,534,17,4,4,1.5,Yes,120,No,630.0
44921,302,15,6,1,1.5,No,120,No,
12804,163,15,5,1,2.0,Yes,80,Yes,450.0
133269,475,17,4,1,2.4,No,80,Yes,530.0
158468,150,15,5,1,1.5,Yes,120,No,360.0
272072,184,15,5,1,2.4,Yes,300,No,480.0
219071,529,17,4,4,1.5,Yes,40,Yes,620.0
5640,71,15,4,2,2.0,Yes,300,Yes,565.0
297137,229,15,5,2,2.4,Yes,120,Yes,343.0
202213,257,15,5,4,2.0,Yes,40,Yes,565.0
106763,347,15,6,2,1.5,No,80,Yes,470.0
39833,187,15,5,1,2.4,No,80,Yes,460.0
256993,478,17,4,1,2.4,No,120,No,480.0
141222,85,15,4,2,2.4,Yes,120,Yes,510.0
294963,310,15,6,1,2.0,Yes,120,No,315.0
169865,587,17,5,1,1.5,No,80,Yes,
96390,758,17,6,1,2.4,Yes,120,No,625.0
236457,327,15,6,1,2.4,Yes,300,Yes,615.0
147450,225,15,5,2,2.4,Yes,40,Yes,460.0
293604,564,17,4,4,2.4,Yes,80,No,660.0
12678,75,15,4,2,2.0,No,80,Yes,455.0
108686,677,17,5,4,1.5,Yes,120,Yes,700.0
228814,24,15,4,1,2.0,Yes,300,No,415.0
139004,638,17,5,2,1.5,No,120,No,510.0
59640,267,15,5,4,2.0,No,80,Yes,585.0
24636,293,15,6,1,1.5,Yes,120,Yes,515.0
27767,173,15,5,1,2.0,No,120,Yes,440.0
62074,313,15,6,1,2.0,No,40,Yes,315.0
71981,272,15,5,4,2.0,No,300,No,615.0
14564,211,15,5,2,2.0,Yes,80,Yes,495.0
166909,396,15,6,4,1.5,No,80,No,590.0
261940,197,15,5,2,1.5,Yes,120,Yes,273.0
252731,365,15,6,2,2.0,No,120,Yes,
16169,68,15,4,2,2.0,Yes,80,No,415.0
137306,131,15,4,4,2.4,Yes,80,Yes,610.0
205193,152,15,5,1,1.5,Yes,300,No,415.0
35673,58,15,4,2,1.5,No,40,No,310.0
231203,344,15,6,2,1.5,Yes,300,No,490.0
62544,509,17,4,2,2.0,No,120,Yes,585.0
112344,93,15,4,2,2.4,No,120,Yes,490.0
142209,514,17,4,2,2.4,Yes,40,No,490.0
37794,292,15,6,1,1.5,Yes,80,No,440.0
222169,180,15,5,1,2.4,Yes,80,No,405.0
278205,418,15,6,4,2.4,Yes,40,No,620.0
296356,622,17,5,1,2.4,No,120,No,500.0
15149,18,15,4,1,2.0,Yes,40,No,340.0
132189,667,17,5,2,2.4,No,80,Yes,590.0
261665,554,17,4,4,2.0,No,40,No,575.0
87862,192,15,5,1,2.4,No,300,No,485.0
80593,255,15,5,4,1.5,No,300,Yes,640.0
178186,605,17,5,1,2.0,No,120,Yes,540.0
269024,222,15,5,2,2.0,No,120,No,345.0
224334,297,15,6,1,1.5,No,40,Yes,400.0
245193,235,15,5,2,2.4,No,80,Yes,460.0
202823,732,17,6,1,1.5,No,80,No,520.0
111501,773,17,6,2,1.5,Yes,120,Yes,660.0
47261,285,15,5,4,2.4,No,120,Yes,630.0
157186,708,17,5,4,2.4,Yes,80,No,680.0
226628,731,17,6,1,1.5,No,80,Yes,565.0
223361,633,17,5,2,1.5,No,40,Yes,470.0
85670,87,15,4,2,2.4,Yes,300,Yes,580.0
121380,83,15,4,2,2.4,Yes,80,Yes,490.0
84230,150,15,5,1,1.5,Yes,120,No,370.0
280939,650,17,5,2,2.0,No,40,No,435.0
54326,324,15,6,1,2.4,Yes,80,No,357.0
162916,494,17,4,2,1.5,No,120,No,480.0
13983,307,15,6,1,2.0,Yes,80,Yes,530.0
72287,134,15,4,4,2.4,Yes,120,No,580.0
207616,453,17,4,1,2.0,Yes,120,Yes,535.0
84668,40,15,4,1,2.4,Yes,300,No,485.0
190413,120,15,4,4,2.0,Yes,300,No,615.0
143796,263,15,5,4,2.0,Yes,300,Yes,685.0
211002,508,17,4,2,2.0,No,80,No,475.0
52043,583,17,5,1,1.5,Yes,300,Yes,610.0
169783,300,15,6,1,1.5,No,80,No,400.0
45044,167,15,5,1,2.0,Yes,300,Yes,510.0
236281,75,15,4,2,2.0,No,80,Yes,365.0
149881,435,17,4,1,1.5,Yes,80,Yes,495.0
192486,457,17,4,1,2.0,No,40,Yes,455.0
179472,733,17,6,1,1.5,No,120,Yes,595.0
171657,574,17,4,4,2.4,No,120,No,660.0
66767,469,17,4,1,2.4,Yes,120,Yes,580.0
290301,250,15,5,4,1.5,No,40,No,470.0
96097,285,15,5,4,2.4,No,120,Yes,630.0
442,4,15,4,1,1.5,Yes,80,No,360.0
251193,441,17,4,1,1.5,No,40,Yes,420.0
265321,69,15,4,2,2.0,Yes,120,Yes,395.0
221243,754,17,6,1,2.4,Yes,40,No,545.0
212503,501,17,4,2,2.0,Yes,120,Yes,565.0
136687,374,15,6,2,2.4,Yes,120,No,560.0
35436,364,15,6,2,2.0,No,80,No,475.0
85451,452,17,4,1,2.0,Yes,80,No,480.0
270508,187,15,5,1,2.4,No,80,Yes,430.0
3156,12,15,4,1,1.5,No,80,No,340.0
64657,542,17,4,4,1.5,No,120,No,610.0
38181,76,15,4,2,2.0,No,80,No,375.0
167214,159,15,5,1,1.5,No,300,Yes,450.0
249033,740,17,6,1,2.0,Yes,80,No,555.0
158534,640,17,5,2,1.5,No,300,No,560.0
120814,125,15,4,4,2.0,No,120,Yes,585.0
222263,80,15,4,2,2.0,No,300,No,395.0
141006,475,17,4,1,2.4,No,80,Yes,530.0
225693,540,17,4,4,1.5,No,80,No,590.0
221717,626,17,5,2,1.5,Yes,40,No,440.0
226227,252,15,5,4,1.5,No,80,No,510.0
109488,266,15,5,4,2.0,No,40,No,495.0
86651,148,15,5,1,1.5,Yes,80,No,350.0
11115,217,15,5,2,2.0,No,40,Yes,435.0
142804,798,17,6,2,2.0,No,120,No,605.0
95747,828,17,6,4,1.5,No,80,No,690.0
45811,185,15,5,1,2.4,No,40,Yes,420.0
22800,71,15,4,2,2.0,Yes,300,Yes,545.0
69136,101,15,4,4,1.5,Yes,120,Yes,580.0
284046,589,17,5,1,1.5,No,120,Yes,500.0
160822,120,15,4,4,2.0,Yes,300,No,615.0
207145,129,15,4,4,2.4,Yes,40,Yes,570.0
211059,742,17,6,1,2.0,Yes,120,No,585.0
94824,227,15,5,2,2.4,Yes,80,Yes,520.0
250117,164,15,5,1,2.0,Yes,80,No,350.0
235654,395,15,6,4,1.5,No,80,Yes,640.0
128143,270,15,5,4,2.0,No,120,No,555.0
156467,47,15,4,1,2.4,No,300,Yes,505.0
27244,157,15,5,1,1.5,No,120,Yes,415.0
280235,259,15,5,4,2.0,Yes,80,Yes,605.0
165291,164,15,5,1,2.0,Yes,80,No,
284479,525,17,4,2,2.4,No,120,Yes,550.0
101739,49,15,4,2,1.5,Yes,40,Yes,360.0
143723,650,17,5,2,2.0,No,40,No,465.0
145738,502,17,4,2,2.0,Yes,120,No,525.0
42198,808,17,6,2,2.4,Yes,300,No,740.0
137552,625,17,5,2,1.5,Yes,40,Yes,520.0
251792,88,15,4,2,2.4,Yes,300,No,336.0
204752,208,15,5,2,1.5,No,300,No,400.0
188051,644,17,5,2,2.0,Yes,80,No,515.0
3035,150,15,5,1,1.5,Yes,120,No,400.0
242767,642,17,5,2,2.0,Yes,40,No,465.0
134119,831,17,6,4,1.5,No,300,Yes,820.0
251091,497,17,4,2,2.0,Yes,40,Yes,485.0
85160,68,15,4,2,2.0,Yes,80,No,375.0
29444,200,15,5,2,1.5,Yes,300,No,480.0
25817,75,15,4,2,2.0,No,80,Yes,435.0
234685,304,15,6,1,1.5,No,300,No,470.0
144462,594,17,5,1,2.0,Yes,40,No,315.0
276990,401,15,6,4,2.0,Yes,40,Yes,645.0
83716,746,17,6,1,2.0,No,40,No,520.0
238688,345,15,6,2,1.5,No,40,Yes,400.0
104899,586,17,5,1,1.5,No,40,No,410.0
18434,11,15,4,1,1.5,No,80,Yes,380.0
277816,197,15,5,2,1.5,Yes,120,Yes,390.0
293732,776,17,6,2,1.5,Yes,300,No,630.0
159692,110,15,4,4,1.5,No,120,No,510.0
221826,738,17,6,1,2.0,Yes,40,No,520.0
267979,69,15,4,2,2.0,Yes,120,Yes,
182887,466,17,4,1,2.4,Yes,40,No,315.0
80543,605,17,5,1,2.0,No,120,Yes,550.0
76963,717,17,5,4,2.4,No,120,Yes,730.0
207462,61,15,4,2,1.5,No,120,Yes,370.0
131058,35,15,4,1,2.4,Yes,80,Yes,450.0
182720,508,17,4,2,2.0,No,80,No,475.0
106961,477,17,4,1,2.4,No,120,Yes,550.0
133262,100,15,4,4,1.5,Yes,80,No,510.0
193196,476,17,4,1,2.4,No,80,No,470.0
257627,75,15,4,2,2.0,No,80,Yes,
131900,761,17,6,1,2.4,No,40,Yes,590.0
44707,219,15,5,2,2.0,No,80,Yes,435.0
807,205,15,5,2,1.5,No,120,Yes,480.0
267151,360,15,6,2,2.0,Yes,300,No,505.0
87915,129,15,4,4,2.4,Yes,40,Yes,570.0
24570,297,15,6,1,1.5,No,40,Yes,435.0
